Product_Id,Product_Name,Brand_Name,Price,Product_Category,Product_url,Image_url,Tag,Product_Rank,Page_number,Page_Url,Category_url
690077,CelaVita Oma's opbakaardappeltjes rode schil,CelaVita,1.79,"Aardappelen, groente, fruit/Aardappelen/Panklare aardappelen",https://www.plus.nl/product/celavita-oma-s-opbakaardappeltjes-rode-schil-zak-450-gram-690077,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,2,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
421622,CelaVita Minikrieltjes,CelaVita,1.59,"Aardappelen, groente, fruit/Aardappelen/Panklare aardappelen",https://www.plus.nl/product/celavita-minikrieltjes-zak-450-gram-421622,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,3,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
450897,PLUS Rouge aardappelen,PLUS,2.19,"Aardappelen, groente, fruit/Aardappelen/Aardappelen ongeschild",https://www.plus.nl/product/plus-rouge-aardappelen-zak-1000-gram-450897,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,4,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
421636,CelaVita Verse friet met schil,CelaVita,1.99,"Aardappelen, groente, fruit/Aardappelen/Panklare aardappelen",https://www.plus.nl/product/celavita-verse-friet-met-schil-zak-700-gram-421636,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,5,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
520862,PLUS Verse frites in de schil,PLUS,1.19,"Aardappelen, groente, fruit/Aardappelen/Panklare aardappelen",https://www.plus.nl/product/plus-verse-frites-in-de-schil-zak-700-gram-520862,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,6,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
349467,Biologisch PLUS Vastkokende aardappelen biologisch,Biologisch PLUS,2.39,"Aardappelen, groente, fruit/Aardappelen/Aardappelen ongeschild",https://www.plus.nl/product/biologisch-plus-vastkokende-aardappelen-biologisch-zak-1-kilo-349467,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,7,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
349465,Biologisch PLUS Biologische aardappelen,Biologisch PLUS,2.39,"Aardappelen, groente, fruit/Aardappelen/Aardappelen ongeschild",https://www.plus.nl/product/biologisch-plus-biologische-aardappelen-zak-1-kilo-349465,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,8,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
429220,Biologisch PLUS Zoete aardappel biologisch,Biologisch PLUS,2.15,"Aardappelen, groente, fruit/Aardappelen/Aardappelen ongeschild",https://www.plus.nl/product/biologisch-plus-zoete-aardappel-biologisch-schaal-500-gram-429220,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,9,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
452200,PLUS Verse Franse frites,PLUS,1.55,"Aardappelen, groente, fruit/Aardappelen/Panklare aardappelen",https://www.plus.nl/product/plus-verse-franse-frites-zak-1000-gram-452200,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,10,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
450893,PLUS Gourmande aardappelen,PLUS,2.19,"Aardappelen, groente, fruit/Aardappelen/Aardappelen ongeschild",https://www.plus.nl/product/plus-gourmande-aardappelen-zak-1000-gram-450893,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,11,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
451039,PLUS Aardappelgolfjes Indiase stijl,PLUS,0.89,"Aardappelen, groente, fruit/Aardappelen/Panklare aardappelen",https://www.plus.nl/product/plus-aardappelgolfjes-indiase-stijl-zak-450-gram-451039,https://www.plus.nl/INTERSHOP/static/WFS/PLUS-website-Site/-/-/nl_NL/images/icon/default_img_ML.png,,12,5,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen?PageNumber=5&PageSize=12,https://www.plus.nl/producten/aardappelen-groente-fruit/aardappelen
