Brand_id,Brand_name,Date,Brand_url,Image_url,image_path
42,Overstock,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9504-overstock,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9504/original/overstock-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/42-Overstock.jpg
47,Northern Tool,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9413-northern-tool,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9413/original/northern-tool-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/47-Northern Tool.jpg
52,HP,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9450-hp,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9450/original/hp-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/52-HP.jpg
60,Disney Store,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9628-disney-store,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9628/original/disney-store-account-dashboard-address-book-stored-credit-cards-newsletter-management.jpg?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/60-Disney Store.jpg
62,Kid & Coe,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11193-kidandcoe,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11193/original/dashboard-f89630f3b5960aaa7400a1479314d502.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/62-Kid & Coe.jpg
61,Debenhams,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9615-debenhams,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9615/original/debenhams-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/61-Debenhams.jpg
57,GoPro,2021 Q4-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9789-gopro,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9789/original/gopro-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/57-GoPro.jpg
64,Our Place,2021 Q4-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9772-our-place,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9772/original/our-place-account-dashboard-orders-overview.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/64-Our Place.jpg
67,Expedia,2022 Q1-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11434-expedia,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11434/original/dashboard-ce93df246491b02c87bd2fb34aa8ff4f.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/67-Expedia.jpg
54,Hayneedle,2021 Q3-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/9435-hayneedle,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/9435/original/hayneedle-account-dashboard.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/54-Hayneedle.jpg
63,Trip.com,2022 Q2-Desktop,https://baymard.com/ecommerce-design-examples/58-account-dashboard/11479-trip-com,https://baymard-assets.imgix.net/benchmark_webpages/screenshots/11479/original/dashboard-ccafa46f74f839f17636dc2b7801da89.png?w=250&h=250&dpr=2&auto=format&q=50&fit=crop&crop=focalpoint&fp-x=0.5&fp-y=0,full/63-Trip.com.jpg
