Product URL,Product image URL,Product name,Amount & unit,Price,Kod/Product code,Product Description
https://apspolska.pl/kieliszek-do-wodki-krista-krosno-50ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/b4c550e984fd2ceee44b543b8ac9f962",Kieliszek do wódki Krista Krosno 50ml,,7.98,F576030005057770,
https://apspolska.pl/talerz-do-chipsow-i-dipow-szklany-selene.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/ac55471b01a7c117476d1ef63400a6c3",Talerz do chipsów i dipów szklany Selene,,61.48,DE55683,"Duży talerz z wysokim brzegiem może służyć do serwowania chipsów, chrupek oraz innych przekąsek. Szklana misa posiada wewnątrz dodatkowe naczynie które można wypełnić sosem bądź dipem. 
 –   30szt.!!Materiał wykonania: szkło
Wysokość: 7,6 cm
Średnica: 28,7 cm"
https://apspolska.pl/zestaw-kufli-do-piwa-giant-beer-6-elementow.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/fda076d66b568825560469b66495f995",Zestaw kufli do piwa Giant Beer 6 elementów,Pojemność kufli: 600 ml,110.69,DE1610S6A,"Elegancki zestaw kufli do piwa zawierający 6 kufli o pojemności 600 ml. Doskonale nadaje się na praktyczny prezent. Całość zapakowana jest w eleganckie, prezentowe pudełko.Materiał wykonania: szkło
Pojemność kufli: 600 ml"
https://apspolska.pl/kieliszek-do-szampana-marilyn-rcr-170ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/77aaf32a58c846c88fef1030220a6e07",Kieliszek do szampana Marilyn RCR 170ml,170,18.54,DE27280020006,"Wysokiej jakości, elegancki kieliszek do szampana i prosecco. Wykonany z delikatnego szkła. Kieliszek ten charakteryzuje się smukłą, wysoką budową oraz długą nóżką na stabilnej podstawie.Pojemność: 170Wysokość: 24 cmŚrednica: 7 cm"
https://apspolska.pl/kieliszek-do-wina-essential-rcr-430ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/0d9c905986d25b84a4838ecd9be2fde5",Kieliszek do wina Essential RCR 430ml,,24.59,DE27288020006,
https://apspolska.pl/kieliszek-do-wodki-alaska-economy-line-45ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/fbbfe2cc0ab20c5d5fee0df702ed535e",Kieliszek do wódki Alaska Economy Line 45ml,45 ml,2.80,EC5574,"Lekko rzeźbiony, rozszerzany kieliszek do wódki. Dużą zaletą produktu jest wysoka odporność na uderzenia i zarysowania. Pojemność: 45 ml
Wysokość: 5,5 cm
Średnica: 4,8 cm"
https://apspolska.pl/rekawiczki-nitrylowe-bezpudrowe-rozmiar-m-100szt.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/1075f66810cfb4738725d4b176ae83b0","Rekawiczki nitrylowe bezpudrowe, rozmiar M, 100szt.",,29.05,RNM20,
https://apspolska.pl/rekawiczki-nitrylowe-bezpudrowe-rozmiar-l-100szt.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6633a524be6ed5b5dc1f74ad5c2ee35e","Rekawiczki nitrylowe bezpudrowe, rozmiar L, 100szt.",,29.05,RNL20,
https://apspolska.pl/kieliszek-do-sherry-opera-rcr-120ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/e42dd5ab52f1be76cad2bdb99bd18c6c",Kieliszek do sherry Opera RCR 120ml,120 ml/ 4 Oz,18.54,DE25607020006,"Kieliszek do sherry charakteryzuje się smukłym kształtem oraz zdobioną czaszą. Wygodna, zdobiona nóżka pozwala bardzo wygodnie trzymać go w ręku. Wykonany z delikatnego szkła. Pojemność: 120 ml/ 4 Oz
Wysokość:15,4 cm
Średnica: 6,4 cm"
https://apspolska.pl/tiki-mug-kuna-loa-330ml-11-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6891be593e372836c4b7e1b5bf6a7d8e",Tiki Mug Kuna Loa 330ml * 11 Oz,330 ml / 11 Oz,61.38,DE00864,"Oryginalny, wyrazisty kubek do serwowania napojów i cocktaili. Charakteryzuje się wysokiej klasy wzornictwem i dbałością o najmniejszy szczegół. Kubki tiki to głównie rzeźbione naczynia, które przeważnie przedstawiają tematykę polinezyjską lub tropikalną. Materiał wykonania: porcelana
Pojemność: 330 ml / 11 Oz
Wysokość: 17 cm
Średnica: 7 cm"
https://apspolska.pl/szklanka-wysoka-winchester-hi-ball-266ml-9-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/c63aeb039a14f245ec85faf9d17379d9",Szklanka wysoka Winchester Hi-Ball 266ml * 9 Oz,266 ml / 9 Oz,16.37,DE15456,"Wysoka szklanka do drinków i cocktaili wyróżnia się prostą i elegancką stylistyką. Idealnie gładka powierzchnia zapobiega gromadzeniu się bakterii i zanieczyszczeń, zapewniając najwyższe walory higieniczne i użytkowe.Pojemność: 266 ml / 9 Oz
Wysokość: 12,7 cm
Średnica: 7 cm"
https://apspolska.pl/rozgniatacz-do-owocow-deluxe-muddler-stalowy-z-plastikowym-zakonczeniem-zloty.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/9fb09a61e12dfdeb7982cd7983429351","Rozgniatacz do owoców Deluxe Muddler, stalowy z plastikowym zakończeniem, złoty",,49.19,DE00643-GOL,"Rozgniatacz do owoców z nacięciami. Niezastąpiony do przygotowania takich drinków jak mojito i wielu innych, które wymagają dodania świeżych owoców. Posiada wyprofilowaną rączkę, która ułatwia pracę."
https://apspolska.pl/kubek-do-herbaty-tea-glass-347ml-11-12-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/d79bcb945756fffcc0238d765a674a5c",Kubek do herbaty Tea Glass 347ml * 11 1/2 Oz,347 ml / 111 Oz,7.37,DE066792,"Wykonana z wytrzymałego szkła, przeznaczona do napojów gorących i zimnych. Szklanka posiadają duże, idealnie wyprofilowane ucho, dzięki czemu bardzo wygodnie się z niej pije. Posiada idealnie gładką powierzchnię, bardzo łatwą w czyszczeniu.Pojemność: 347 ml / 111 Oz
Wysokość: 11 cm
Średnica: 8,2 cm"
https://apspolska.pl/lyzka-barmanska-teardrop-stal-nierdzewna-pokryta-miedzia-40cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/b1c8e03ff14c6432c427980cd7e0f7d0","Łyżka barmańska Teardrop, stal nierdzewna, pokryta miedzią 40cm",,49.08,DE01341-COP,"Łyżka barmańska służy do mieszania składników cocktailu sporządzanego bezpośrednio w szklance lub w szklanicy barmańskiej. Po wypukłej stronie łyżki barmańskiej wlewa się składniki drinków warstwowych. Używa się jej także jako miarki do gęstych likierów, syropów lub kremów. Posiada długi skręcony uchwyt.Materiał wykonania: stal nierdzewna pokryta miedzią
Długość: 40 cm"
https://apspolska.pl/lyzka-do-absyntu-ronin-pozlacana-162cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/5dd137a93de026a190ffa9d28a761a58","Łyżka do Absyntu Ronin, pozłacana 16,2cm",,36.78,DE01338-GOL,"Łyżka służąca do efektownego przygotowania cocktaili na bazie absyntuMateriał wykonana: stal nierdzewna 
Długość: 16,2 cm 
Kolor: złoty"
https://apspolska.pl/noz-barmanski-victorinox-zaokraglone-ostrze-zielony.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/1944c45b7527e40a51a7313ed69d3c00","Nóż barmański Victorinox, zaokrąglone ostrze, zielony",,36.89,DE00130-GRN,"Bardzo wytrzymały nóż do obierania owoców i warzyw. Posiada zaokrąglone ostrze. Wygodna i dobrze wyprofilowana rączka wpływa na komfort pracy nożem.Materiał wykonania: stal nierdzewna, plastik
Długość: 21,3 cm"
https://apspolska.pl/lyzka-barmanska-teardrop-stal-nierdzewna-pozlacana-40cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/e2cfab980e78131b0c66ff55f4180cd6","Łyżka barmańska Teardrop, stal nierdzewna, pozłacana 40cm",,49.08,DE01341-GOL,"Łyżka barmańska służy do mieszania składników cocktailu sporządzanego bezpośrednio w szklance lub w szklanicy barmańskiej. Po wypukłej stronie łyżki barmańskiej wlewa się składniki drinków warstwowych. Używa się jej także jako miarki do gęstych likierów, syropów lub kremów. Posiada długi skręcony uchwyt.Materiał wykonania: stal nierdzewna pozłacana
Długość: 40 cm"
https://apspolska.pl/nalewak-metalowy-czarny-czarny-metalic-gun-metal.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/ee75eee4238079f9258ae05f6a033282","Nalewak metalowy, czarny, czarny metalic (Gun Metal)",,30.74,DE00023-GM,"Wygodny i estetyczny nalewak do serwowania alkoholu. Posiada uniwersalną końcówkę świetnie dopasowującą się do większości standardowych butelek – również do oliwy, octu czy soku. Produkt wykonany z wysokiej jakości materiałów gwarantuje odporność na uszkodzenia mechaniczne oraz wilgoć. Materiał wykonania: metal
Kolor: czarny metallic"
https://apspolska.pl/szklanka-niska-opera-rcr-210ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/1f87e621521b002b4bc4bd823be0d3bd",Szklanka niska Opera RCR 210ml,210 ml/ 71 Oz,15.45,DE25981020006,"Niska szklanka wielorakiego zastosowania np. do soków, wody lub drinków. Najczęściej stosowana do cocktaili serwowanych „on the rocks”, czyli wlewanych na kostki lodu, aczkolwiek może służyć też do podawania whisky i podobnych alkoholi bez lodu i dodatków.Pojemność: 210 ml/ 71 Oz
Wysokość: 8,5 cm
Średnica: 7,4 cm"
https://apspolska.pl/lyzka-barmanska-teardrop-stal-nierdzewna-30cm-wzor-tattoo.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/54a76324d8abcfdf8c06d5f49e32fbed","Łyżka barmańska Teardrop, stal nierdzewna, 30cm, wzór Tattoo",,73.79,DEUB4203,"Łyżka barmańska Teardrop wzór Tattoo służy do mieszania składników cocktailu sporządzanego bezpośrednio w szklance lub w szklanicy barmańskiej. Po wypukłej stronie łyżki barmańskiej wlewa się składniki drinków warstwowych. Używa się jej także jako miarki do gęstych likierów, syropów lub kremów.Materiał wykonania: stal nierdzewna
Długość: 30 cm"
https://apspolska.pl/lyzka-barmanska-teardrop-stal-nierdzewna-30cm-wzor-tiki.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/5f9e67131d44cba482458afa5855ea00","Łyżka barmańska Teardrop, stal nierdzewna, 30cm, wzór Tiki",,73.79,DEUB4202,"Łyżka barmańska (wzór Tiki) służy do mieszania składników cocktailu sporządzanego bezpośrednio w szklance lub w szklanicy barmańskiej. Po wypukłej stronie łyżki barmańskiej wlewa się składniki drinków warstwowych. Używa się jej także jako miarki do gęstych likierów, syropów lub kremów.Materiał wykonania: stal nierdzewna
Długość: 30 cm"
https://apspolska.pl/czekolada-biala-manuel-1kg.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/1b8c82dba3dae6e592baec701fe95c97",Czekolada biała Manuel 1kg,1 kg,71.96,MANUEL,"Marka Manuel jest rozpoznawana w ponad dwudziestu krajach na całym świecie. Biała czekolada jest produkowana według tradycyjnych, sprawdzonych receptur. Idealna do picia na gorąco, wystarczy zalać gorącym mlekiem i dokładnie wymieszać. Można ją podawać w sposób tradycyjny, a także stosować w czekoladziarkach. Zawiera serwatkę i odtłuszczone mleko w proszku.Pojemność: 1 kg
Opakowanie: puszka"
https://apspolska.pl/szklanka-niska-timeless-rcr-360ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/7e78d596d2f25df32567aa845c53aa5b",Szklanka niska Timeless RCR 360ml,360 ml/ 12 Oz,15.45,DE25885020006,"Niska szklanka wielorakiego zastosowania np. do soków, wody lub drinków. Najczęściej stosowana do cocktaili serwowanych „on the rocks”, czyli wlewanych na kostki lodu, aczkolwiek może służyć też do podawania whisky i podobnych alkoholi bez lodu i dodatków.Pojemność: 360 ml/ 12 Oz
Wysokość:9,2 cm
Średnica: 8,6 cm"
https://apspolska.pl/szklanka-wysoka-tattoo-rcr-360ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/b9f4508bfe04728abd2c138affa5670a",Szklanka wysoka Tattoo RCR 360ml,360 ml,16.99,DE26941020006,"Wysoka szklanka do drinków i cocktaili wyróżnia się elegancką stylistyką. Idealnie gładka powierzchnia zapobiega gromadzeniu się bakterii i zanieczyszczeń, zapewniając najwyższe walory higieniczne i użytkowe.Pojemność: 360 ml
Wysokość: 14,8 cm
Średnica: 7 cm"
https://apspolska.pl/dzbanek-do-sokuwodu-laurus-rcr-1200ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/3e9e6acc4fe3ee3cbfb608716d0a33c5",Dzbanek do soku/wodu Laurus RCR 1200ml,"1,2 l",92.75,DE25866020106,"Masywny, oryginalny dzbanek do wody lub soków wykonany z wysokogatunkowego szkła z domieszką kryształu. Posiada duży i wygodny uchwyt. Nalewanie jest bardzo wygodne, a praktyczny dzióbek zapobiega rozlewaniu.Pojemność: 1,2 l"
https://apspolska.pl/karafkadekanter-invino-rcr-2000ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/48adbdeed643c5b6add418db526a29fe",Karafka/dekanter Invino RCR 2000ml,,122.98,DE51482020406,
https://apspolska.pl/karafka-tattoo-rcr-900ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/43b00f2abc8d53ce90ac18cad522f7dd",Karafka Tattoo RCR 900ml,900 ml,115.95,DE51622020006,Karafka z zamknięciem do podawania wody lub wina. Posiada korek ze szczelnym zamknięciem. Wykonana z wysokiej jakości szkła. Karafka świetnie sprawdzi się jako prezent.Pojemność: 900 ml
https://apspolska.pl/dzbanek-do-sokuwodu-oasis-rcr-1230ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/d24f18cf40834b953a18a45dce250cba",Dzbanek do soku/wodu Oasis RCR 1230ml,,92.75,DE26279020106,"Dzbanek wykonany z wysokiej jakości szkła kryształowego, ekologicznego (w 100% nadaje się recyklingu). ). Szkło kryształowe marki  jest idealnie przejrzyste i wyjątkowo się błyszczy. Dzbanek jest przeznaczony do serwowania wody, soku i innych chłodnych napojów.materiał: bezołowiowe szkło kryształowe (Luxion)
pojemność: 1230 ml"
https://apspolska.pl/wazon-dekoracyjny-oasis-rcr-30cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/8a65a68646d995f27953ee285683953a",Wazon dekoracyjny Oasis RCR 30cm,,154.61,DE25765020106,"Wysokiej jakości Wazon dekoracyjny Oasis, 30 cm wykonany ze szkła kryształowego z kolekcji Luxion Ecocrystal – marki . Luxion Ecocrystal to unikalna formuła składająca się z najwyższej jakości składników, nie zawierające ołowiu. Elegancki wazon na kwiaty to ozdoba stołu i wnętrza. Dzięki estetycznemu wykonaniu zarówno jednorodne kwiaty jak i fantazyjne kompozycje będą dumnie prezentowały się podczas spotkań z gośćmi jak i na co dzień dodając charakteru wnętrzom. Wazon również doskonale sprawdzi się jako prezent na różne okazje.materiał wykonania: bezołowiowe szkło kryształowe (Luxion)
wysokość: 300 mm"
https://apspolska.pl/karafka-alkemist-rcr-1070ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6ae0d390ea582e0b7e61f4d7f9875544",Karafka Alkemist RCR 1070ml,1070 ml,115.95,DE51593020006,"Karafka z zamknięciem przeznaczona zarówno do serwowania win, wody oraz napojów. Tradycyjnie wyprofilowana wylewka ułatwia nalewanie. Karafka o stabilnej podstawie i delikatnie zaokrąglonych kształtach. Wykonana z wysokiej jakości szkła, jednocześnie posiada solidne, grube dno. Karafka świetnie sprawdzi się jako prezent, zapakowana jest w eleganckie pudełko.Pojemność: 1070 ml
Wysokość: 25,3 cm 
Średnica: 11 cm"
https://apspolska.pl/miseczka-na-slodycze-z-przykrywka-opera-rcr-18cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/9384cee705dcdf9f40f34526243788eb",Miseczka na słodycze z przykrywką Opera RCR 18cm,,115.95,DE25782020106,"Wysokiej jakości Miseczka na słodycze z przykrywką Opera 18 cm, wykonana ze szkła kryształowego z kolekcji Luxion Ecocrystal – marki . Luxion Ecocrystal to unikalna formuła składająca się z najwyższej jakości składników, nie zawierające ołowiu. Miseczka idealna do serowania ciasteczek, czekoladek, cukierków. Doskonale sprawdzi także do podawania słonych przekąsek jak precelki czy orzeszki a także różnego rodzaju bakalii. Świetnie sprawdzi się jako prezent.materiał wykonania: bezołowiowe szkło kryształowe (Luxion)
średnica: 180 mm"
https://apspolska.pl/szklanica-barmanska-tattoo-rcr-z-lejkiem-650ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/ba33b584a447aa22b355c34f48fc9246",Szklanica barmańska Tattoo RCR z lejkiem 650ml,650 ml / 22 Oz,77.31,DE26525020006,"Szklanica barmańska z lejkiem wykonana z bardzo grubego i mocnego szkła. Doskonała do mieszania składników płynnych wykorzystywanych przy tworzeniu kompozycji alkoholowych. Produkt nie nadaje się do mycia w zmywarkach.Pojemność: 650 ml / 22 Oz
Wysokość: 16 cm
Średnica: 9,7 cm"
https://apspolska.pl/kieliszek-do-margarity-splash-margarita-355ml-12-oz.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/529e9ee04a4eb1cf3bc7a057fd3a60c6",Kieliszek do margarity Splash Margarita 355ml * 12 Oz,355 ml / 12 Oz,12.85,DE3429,"Kieliszek do margarity doskonale wyprofilowany i wyważony. Odpowiednio długa ozdobna nóżka i głęboka czasza pozwala właściwie ocenić barwę, aromat oraz walory smakowe trunku. Odporny na drobne zarysowania oraz uszczerbienia. Pojemność: 355 ml / 12 Oz
Wysokość: 10,5 cm
Średnica: 11,1 cm"
https://apspolska.pl/noz-barmanski-victorinox-ergonomiczny.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/ae8e9799c150d44fbd05eb01459fb305","Nóż barmański Victorinox, ergonomiczny",,27.76,DE00138,"Bardzo wytrzymały nóż do obierania owoców i warzyw. Wygodna i dobrze wyprofilowana rączka wpływa na komfort pracy.Materiał wykonania: stal nierdzewna, plastik
Długość: 23 cm"
https://apspolska.pl/sitko-barmanskie-strainer-italian.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/e30053eeff46609187f5c08382c6a042","Sitko barmańskie (Strainer), Italian",,30.76,DE00186,"Standardowe sitko barmańskie, posiada na końcu zamkniętą spiralną siatkę, która zatrzymuje pokruszony lód i resztki owoców. Dobrze wyprofilowane, wygodne w użyciu. Materiał wykonania: stal nierdzewna
Długość: 19 cm
Szerokość: 10,5 cm"
https://apspolska.pl/slomki-rurki-cocktailowe-jumbo-papierowe-wzor-bialo-czerwone-paski.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/20ed0c65cccf539d2978e9bb1b151b94","Słomki Rurki cocktailowe Jumbo, papierowe, wzór biało-czerwone paski",,30.63,DE8255-RED-100,"Słomka cocktailowa prosta może się sprawdzić jako elegancki dodatek do każdego napoju. Materiał z którego wykonane są słomki spełnia wszystkie normy jakościowe dla artykułów przeznaczonych do kontaktu z żywnością. Opakowanie zawiera 100 sztuk.Materiał wykonania: papier
Długość: 25,5 cm
Średnica: 8 mm
Kolor: biało-czerwone paski"
https://apspolska.pl/deska-do-krojenia-czarna-antyposlizgowa-35x235cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/579c85340f715e88ac33327e9d306a13","Deska do krojenia czarna, antypoślizgowa 35x23,5cm",,85.98,DE00855,"Deska antypoślizgowa wykonana z tworzywa sztucznego, które charakteryzuje się odpornością na uszkodzenia mechaniczne oraz wilgoć. Ponadto materiał wykonania jest stosunkowo lekki dzięki czemu jest łatwy w użyciu oraz przenoszeniu. Deska posiada rynnę zbierającą i odprowadzającą płyny powstałe wskutek krojenia. Produkt nie nadaje się do mycia w zmywarce.Materiał wykonania: plastik, guma
Długość: 35 cm
Szerokość: 23,5 cm
Grubość: 1,2 cm"
https://apspolska.pl/slomka-rurka-cocktailowa-stalowa-215cm-1szt.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/de1fb8652d6fd729b1889e70654623cd","Słomka Rurka cocktailowa stalowa 21,5cm (1szt.)",,9.83,DE00988,"Słomka cocktailowa stalowa prosta może się sprawdzić jako elegancki dodatek do każdego napoju. Materiał z którego wykonane są słomki spełnia wszystkie normy jakościowe dla artykułów przeznaczonych do kontaktu z żywnością. Materiał wykonania: stal 
Długość: 21,5 cm
Średnica: 8 mm"
https://apspolska.pl/wazon-dekoracyjny-opera-rcr-30cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/825dc064ba94a8af0ed2d59d09a1e4dd",Wazon dekoracyjny Opera RCR 30cm,,154.61,DE25619020206,"Wysokiej jakości Wazon dekoracyjny Opera, 30 cm wykonany ze szkła kryształowego z kolekcji Luxion Ecocrystal – marki . Luxion Ecocrystal to unikalna formuła składająca się z najwyższej jakości składników, nie zawierające ołowiu. Elegancki wazon na kwiaty to ozdoba stołu i wnętrza. Dzięki estetycznemu wykonaniu zarówno jednorodne kwiaty jak i fantazyjne kompozycje będą dumnie prezentowały się podczas spotkań z gośćmi jak i na co dzień dodając charakteru wnętrzom. Wazon również doskonale sprawdzi się jako prezent na różne okazje.materiał wykonania: bezołowiowe szkło kryształowe (Luxion)
wysokość: 300 mm"
https://apspolska.pl/szufelka-do-lodu-ze-stali-nierdzewnej-z-uchwytem.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/bb90353bedfa6a0ba71fecd83ebc5058",Szufelka do lodu ze stali nierdzewnej z uchwytem,,36.89,DE00664,"Bardzo lekka i poręczna szufelka do lodu. W rączce znajduje się otwór umożliwiający powieszenie jej w dowolnym miejscu.Materiał wykonania: stal nierdzewna
Długość: 23,5 cm
Szerokość: 6,2 cm"
https://apspolska.pl/nozobieraczka-do-obierania-owocow-i-warzyw-stal-nierdzewna-18cm.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/a8606807465a2f6b870279d8abb93317","Nóż/Obieraczka do obierania owoców i warzyw, stal nierdzewna 18cm",,73.68,DE01002,"Bardzo wytrzymała obieraczka do owoców i warzyw. Wygodna i dobrze wyprofilowana rączka wpływa na komfort pracy.Materiał wykonania: stal nierdzewna
Długość: 18 cm"
https://apspolska.pl/zestaw-deserowy-laurus-rcr-7-elementowy.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/93973571d3d49ca6132014687c1da856",Zestaw deserowy Laurus RCR 7-elementowy,,386.55,DE25980020106,"Wysokiej jakości Zestaw deserowy Laurus 7-elementowy, wykonany ze szkła kryształowego z kolekcji Luxion Ecocrystal – marki . Luxion Ecocrystal to unikalna formuła składająca się z najwyższej jakości składników, nie zawierające ołowiu. Zestaw składa się misy i 6 pucharków. Misa idealnie sprawdzi się po podawania owoców bądź sałatki owocowej, którą możemy udekorować lody lub inne desery podane w pucharkach z zestawu. To także doskonałe naczynie do podania ciasteczek, czekoladek lub cukierków. Zestaw wykonany został z precyzją i dbałością o szczegóły. Idealny pomysł na prezent.materiał wykonania: bezołowiowe szkło kryształowe (Luxion)
wysokość misy: 172 mm
średnica misy: 230 mm
wysokość pucharków: 100 mm
średnica pucharków: 135 mm"
https://apspolska.pl/kubek-zapasowy-maly-do-shakera-tin-tin-ronin-de00975.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/6bc20faf8af84d6647052c2540e7e952",Kubek zapasowy mały do shakera Tin-Tin RONIN DE00975,,30.63,DE00975-TIN,
https://apspolska.pl/fever-tree-elderflower-tonic-water-kwiat-bzu-butelka-200ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/fde12fd6a14ba4bc38c3cd655a507ec8","Fever Tree, Elderflower Tonic Water (kwiat bzu), butelka 200ml",200 ml,5.40,F/FTETW24,"Tonik Kwiat Bzu to czysty, orzeźwiający i naturalny napój, zawiera naturalną chininę i wyraziste nuty czarnego bzu. Idealny do prostych drinków przygotowywanych z użyciem białych alkoholi. Delikatny i słodki zapach czarnego bzu nadaje napojowi lekkości i subtelności.
Produkt 100% naturalny, nie zawiera sztucznych słodzików, aromatów, barwników i konserwantów.Pojemność: 200 ml
Kolor: krystalicznie czysty
Aromat: lekko słodki, kwiatowy aromat z kwiatów czarnego bzu, połączony z subtelną cytrusową nutą
Smak: słodycz czarnego bzu doskonale zrównoważona miękką goryczką naturalnie pozyskiwanej chininy
Tekstura: gładkie odczucie w ustach poprawione dzięki wysokiej jakości procesowi nasycania dwutlenkiem węgla"
https://apspolska.pl/nozobieraczka-do-obierania-owocow-i-warzyw-victorinox-peeler-zolty.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/36c512f7e33e9efcd5e105396fc2a615","Nóż/Obieraczka do obierania owoców i warzyw Victorinox (Peeler), żółty",,17.20,DE00378-YEL,"Bardzo wytrzymała obieraczka do obierania owoców i warzyw. Wygodna i dobrze wyprofilowana rączka wpływa na komfort pracyMateriał wykonania: stal nierdzewna, plastik
Długość: 17,5 cm"
https://apspolska.pl/patera-dekoracyjna-laurus-rcr-216x34cm-owalna.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/f2800d008dc06f1efb027cc457723d60","Patera dekoracyjna Laurus RCR 21,6x34cm, owalna",,231.93,DE25595020206,"Wysokiej jakości Patera dekoracyjna Laurus 21,6×34cm, owalna wykonana ze szkła kryształowego z kolekcji Luxion Ecocrystal – marki . Luxion Ecocrystal to unikalna formuła składająca się z najwyższej jakości składników, nie zawierające ołowiu. Patera idealna do serwowania owoców, ciastek, czekoladek lub cukierków. Wykonana została z precyzją i dbałością o szczegóły. Świetnie sprawdzi się również jako prezent.materiał wykonania: bezołowiowe szkło kryształowe (Luxion)
wysokość: 222,5 mm
rozmiar: 216 × 340 mm"
https://apspolska.pl/kieliszek-do-margarity-fusion-rcr-300ml.html,"https://apspolska.pl/picture/fit-in/486x405/filters:quality(80):fill(white,1)/2a2f8fdb102ec765fc59b03a52dab6ee",Kieliszek do margarity Fusion RCR 300ml,300 ml / 10? Oz,21.64,DE25677020006,"Kieliszek do margarity doskonale wyprofilowany i wyważony. Odpowiednio długa ozdobna nóżka i głęboka czaszą pozwala właściwie ocenić barwę, aromat oraz walory smakowe trunku. Odporny na drobne zarysowania oraz uszczerbienia. Pojemność: 300 ml / 10? Oz
Wysokość: 15,9 cm
Średnica: 11,5 cm"
